character,jp_dialogue,en_dialogue,route,act,game
<fix123>,<fix123>BGM: ヴワル魔法図書館<fix123><fix123>,"<fix123>BGM: Voile, the Magic Library<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Koakuma ENTERS<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Koakuma DEFEATED<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>この家には窓が無いのかしら？<fix123>それに外から見たとき<fix123>こんなに広かったっけ？<fix123><fix123>,<fix123>Aren't there any windows in this house?<fix123>And did it even look this big<fix123>from the outside?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Patchouli Knowledge ENTERS<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>BGM: ラクトガール　～ 少女密室<fix123><fix123>,<fix123>BGM: Locked Girl ~ The Girl's Sealed Room<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>???<fix123><fix123>,<fix123>そこの紅白！<fix123>私の書斎で暴れない<fix123><fix123>,"<fix123>You, the red-white one!<fix123>There is no rampaging around in my study.<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>書斎？（紅白？）<fix123><fix123>,<fix123>Study? (Red-white?)<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>知識と日陰の少女<fix123>パチュリー・ノーレッジ<fix123><fix123>,<fix123>The Girl of Knowledge and Shade<fix123>Patchouli Knowledge<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Patchouli<fix123><fix123>,<fix123>これらの本はあなたの神社の<fix123>５年分の賽銭程度の価値があるわ<fix123><fix123>,<fix123>The books here are worth all the donations<fix123>your shrine has received in the past five years.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>うちは年中無休で参拝客が無いわよ<fix123><fix123>,<fix123>My shrine gets no visitors all year round.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Patchouli<fix123><fix123>,<fix123>まぁその程度の価値しか無いんだよ<fix123><fix123>,<fix123>Oh. Then I suppose they're not worth much.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>それにしてもこんな暗い部屋で<fix123>本なんか読めるのか？<fix123><fix123>,"<fix123>Anyway, can you actually read<fix123>in such a dark room?<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Patchouli<fix123><fix123>,<fix123>私はあなたみたいに鳥目<fix123>じゃないわ<fix123><fix123>,"<fix123>Unlike you,<fix123>I'm not night-blind.<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>だから～、私は鳥目じゃない<fix123>って<fix123>って、そうじゃなくて、<fix123>あなたが、ここのご主人？<fix123><fix123>,"<fix123>I'm telling youuuu,<fix123>I'm not night-blind.<fix123>...Right, so what I meant to say was,<fix123>are you the owner of this house?<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Patchouli<fix123><fix123>,<fix123>お嬢様になんの用？<fix123><fix123>,<fix123>What do you need from the mistress?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>霧の出しすぎで、困る<fix123><fix123>,<fix123>There's too much mist outside. It's a problem.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Patchouli<fix123><fix123>,<fix123>じゃぁ、お嬢様には絶対会わせ<fix123>ないわ<fix123><fix123>,<fix123>Then I absolutely cannot allow you to<fix123>see the mistress.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>邪魔させないわ<fix123><fix123>,<fix123>I won't let you stop me.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Patchouli<fix123><fix123>,<fix123>・・・ところで、あんた、誰？<fix123><fix123>,"<fix123>...By the way, just who are you?<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Patchouli Knowledge DEFEATED<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>それにしてもこの館って、外から<fix123>見て、こんなに広かったっけ？<fix123><fix123>,"<fix123>But really, did the mansion look<fix123>this big from the outside?<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Patchouli<fix123><fix123>,<fix123>家には空間をいじるのが好きな人が<fix123>いるのよ<fix123><fix123>,<fix123>There is someone in the mansion who likes to mess<fix123>with space.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>紅い月に瀟洒な従者を<fix123><fix123>,<fix123>An Elegant Servant for the Scarlet Moon<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>BGM: メイドと血の懐中時計<fix123><fix123>,<fix123>BGM: The Maid and the Pocket Watch of Blood<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Sakuya Izayoi ENTERS<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>???<fix123><fix123>,<fix123>あー、お掃除が進まない！<fix123>お嬢様に怒られるじゃない！！<fix123><fix123>,"<fix123>Ah, the cleaning isn't getting anywhere!<fix123>The mistress will be angry with me!!<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Sakuya Izayoi LEAVES<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Sakuya Izayoi ENTERS<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>???<fix123><fix123>,<fix123>また、お掃除の邪魔する～<fix123><fix123>,<fix123>You're getting in the way of my cleaning again...<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>あなたー<fix123>は、ここの主人じゃなさそうね<fix123><fix123>,<fix123>You...<fix123>don't seem to be the owner.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>紅魔館のメイド<fix123>十六夜 咲夜<fix123><fix123>,<fix123>Maid of the Scarlet Devil Mansion<fix123>Sakuya Izayoi<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>なんなの？<fix123>お嬢様のお客様？<fix123><fix123>,<fix123>What is it?<fix123>Are you a guest of the mistress?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>（倒しに来たってっても通してくれ<fix123>ないよな）<fix123><fix123>,<fix123>(She probably won't let me pass if I tell her<fix123>that I came to defeat her mistress.)<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>通さないよ<fix123>お嬢様は滅多に人に会うような<fix123>ことはないわ<fix123><fix123>,<fix123>You may not pass.<fix123>The mistress rarely meets<fix123>with people.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>軟禁されてるの？<fix123><fix123>,<fix123>Is she under house arrest?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>お嬢様は暗いところが好きなのよ<fix123><fix123>,<fix123>My mistress likes dark places.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>暗くないあなたでもいいわ<fix123>ここら辺一帯に霧を出してるの<fix123>あなた達でしょ？<fix123>あれが迷惑なの<fix123>何が目的なの？<fix123><fix123>,"<fix123>Then a not-so-dark person like you will do.<fix123>You're the ones spreading this mist<fix123>all over the place, right?<fix123>It's a nuisance.<fix123>What are you trying to do?<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>日光が邪魔だからよ<fix123>お嬢様、冥い好きだし<fix123><fix123>,<fix123>Daylight is bothersome.<fix123>The mistress prefers the dark.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>私は好きじゃないわ<fix123>止めてくれる？<fix123><fix123>,<fix123>But I don't.<fix123>Would you stop it?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>それはお嬢様に言ってよ<fix123><fix123>,<fix123>Ask the mistress yourself.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>じゃ呼んできて<fix123><fix123>,<fix123>Then call her here.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>って、ご主人様を危険な目に<fix123>遭わせる訳無いでしょ？<fix123><fix123>,<fix123>And why would I place the mistress<fix123>in danger?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>ここで騒ぎを起こせば出て<fix123>くるかしら？<fix123><fix123>,<fix123>Will she come<fix123>if I cause trouble here?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>もう十分騒がしいわ<fix123><fix123>,<fix123>You've already caused enough.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>BGM: 月時計　～ ルナ・ダイアル<fix123><fix123>,<fix123>BGM: Lunar Clock ~ Luna Dial<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>でも、あなたはお嬢様には<fix123>会えない<fix123>それこそ、時間を止めてでも<fix123>時間稼ぎが出来るから<fix123><fix123>,"<fix123>Even so, you cannot meet with<fix123>my mistress.<fix123>I can stall you for as long as it takes by stopping time.<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Sakuya Izayoi DEFEATED<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>If playing on Easy<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>さぁ、どおだ！<fix123><fix123>,<fix123>How's that!?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>その程度で、なにいきがってんのよ<fix123>まだまだだわ<fix123>２時間前に出直してきな<fix123><fix123>,"<fix123>Why are you so full of yourself, at this level?<fix123>You have a long way to go.<fix123>Come back two hours earlier.<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Bad Ending　No. 01<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>If playing on Normal or a higher difficulty level<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>さぁ、会わせてくれるかしら<fix123><fix123>,<fix123>Now I wonder if you'll let me meet with the mistress.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>強い・・・<fix123>でも、お嬢様ならあるいは<fix123><fix123>,<fix123>She's strong...<fix123>But maybe the mistress can...<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>エリュシオンに血の雨<fix123><fix123>,<fix123>Rain of Blood over Elysium [7]<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>BGM: ツェペシュの幼き末裔<fix123><fix123>,<fix123>BGM: The Young Descendent of Tepes [8]<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Sakuya Izayoi ENTERS<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Sakuya<fix123><fix123>,<fix123>お嬢様の怒られる前に<fix123>せめて１ボムでも潰させないと～<fix123><fix123>,<fix123>I've got to at least make you waste a bomb<fix123>before the mistress gets mad at me...<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>黙って、お使いにでも出たら？<fix123><fix123>,<fix123>Can't you be quiet and go run some errands?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Sakuya Izayoi DEFEATED<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>そろそろ姿、見せてもいいん<fix123>じゃない？<fix123>お嬢さん？<fix123><fix123>,"<fix123>Isn't it about time you<fix123>showed yourself?<fix123>""Mistress""?<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Remilia Scarlet ENTERS<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>永遠の紅い幼き月<fix123>レミリア・スカーレット<fix123><fix123>,<fix123>The Eternal Young Scarlet Moon<fix123>Remilia Scarlet<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123><fix123>,<fix123>やっぱり、人間って使えないわね<fix123><fix123>,<fix123>I knew it. Humans are useless.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>さっきのメイドは人間だったのか<fix123><fix123>,<fix123>Was that maid really human?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123><fix123>,<fix123>あなた、殺人犯ね<fix123><fix123>,<fix123>You. You're the murderer.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>一人までなら大量殺人犯じゃない<fix123>から大丈夫よ<fix123><fix123>,"<fix123>Don't worry, it was only one person,<fix123>so it's not like I'm a serial killer.<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123><fix123>,<fix123>で？<fix123><fix123>,<fix123>Well?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>そうそう、迷惑なの<fix123>あんたが<fix123><fix123>,"<fix123>Oh right, you're being a huge<fix123>nuisance.<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123><fix123>,<fix123>短絡ね。しかも理由が分からない<fix123><fix123>,<fix123>How quick you are to accuse. And I don't even know why.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>とにかく、ここから出ていって<fix123>くれる？<fix123><fix123>,"<fix123>Whatever, could you<fix123>just leave?<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123><fix123>,<fix123>ここは、私の城よ？<fix123>出ていくのはあなただわ。<fix123><fix123>,"<fix123>This is my castle, is it not?<fix123>You are the one who will leave.<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>この世から出てってほしいのよ<fix123><fix123>,<fix123>I want you to leave this world.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123><fix123>,<fix123>しょうがないわね<fix123>今、お腹いっぱいだけど・・・<fix123><fix123>,"<fix123>So that's how it's going to be.<fix123>I am already full, but...<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>護衛にあのメイドを<fix123>雇っていたんでしょ？<fix123>そんな、箱入りお嬢様なんて<fix123>一撃よ！<fix123><fix123>,<fix123>Didn't you hire that maid<fix123>to protect you?<fix123>I can take a sheltered girl like you<fix123>down in one blow!<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123><fix123>,<fix123>咲夜は優秀な掃除係<fix123>おかげで、首一つ落ちてないわ<fix123><fix123>,"<fix123>Sakuya is an excellent cleaner.<fix123>Not a single head is on the floor, thanks to her.<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>あなたはつよいの？<fix123><fix123>,<fix123>Are you strong?<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>BGM: 亡き王女の為のセプテット<fix123><fix123>,<fix123>BGM: Septette for a Dead Princess [9]<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123><fix123>,<fix123>さあね。<fix123>あんまり外に出して貰えないの<fix123>私が日光に弱いから<fix123><fix123>,<fix123>Who knows.<fix123>I don't get to go outside often.<fix123>Since I'm weak to sunlight.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>・・・<fix123>なかなか出来るわね<fix123><fix123>,"<fix123>...<fix123>So you're strong, then.<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123><fix123>,<fix123>こんなに月も紅いから<fix123>本気で殺すわよ<fix123><fix123>,<fix123>The moon is so red tonight...<fix123>I will end your life for real.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Reimu<fix123><fix123>,<fix123>こんなに月も紅いのに<fix123><fix123>,"<fix123>The moon is so red, but...<fix123><fix123>",Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>Remilia<fix123>Reimu<fix123><fix123>,<fix123>楽しい夜になりそうね<fix123>永い夜になりそうね<fix123><fix123>,<fix123>Looks like it's going to be a fun night.<fix123>Looks like it's going to be a long night.<fix123><fix123>,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Remilia Scarlet DEFEATED<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>If player has continued<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Bad Ending No. 1<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>If player has not continued and is using Reimu-A<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>Ending　No. 3<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
<fix123>,<fix123>If player has not continued and is using Reimu-B<fix123><fix123>,,Reimu,Scenario,Embodiment_of_Scarlet_Devil
